"id";"Title";"OBJ";"IDACT";"IDREL";"DATEEVENEMENT";"ACTION";"ANCIENNEVALEUR";"NOUVELLEVALEUR";"ACTEUR";"ANOMALIEDETECTEE";"CONTROLEPASCARA";"VERROUILLE";"NOTES";"IDJRN";"OBJREF";"CODE";"NOM";"STATUT";"ANOMALIE";"SCRIPTSOURCE";"TYPEEVENEMENTREF";"SOURCEREF";"RESULTATREF";"Modified";"Created";"Author";"Editor"
"595";"DSE-AUDIT-002-20260912-074205-CONTROLE-11";"";"";"";"12/09/2026 07:42:16";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000012; NOMLISTE=OBJ-GEO-NATIONALITE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-11";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:13";"09/12/2026 05:42:17";"";""
"596";"DSE-AUDIT-002-20260912-074205-CONTROLE-12";"";"";"";"12/09/2026 07:42:16";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000013; NOMLISTE=OBJ-GEO-PAYS; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-12";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:16";"09/12/2026 05:42:18";"";""
"597";"DSE-AUDIT-002-20260912-074205-CONTROLE-13";"";"";"";"12/09/2026 07:42:17";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000014; NOMLISTE=OBJ-GEO-REGION; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-13";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:16";"09/12/2026 05:42:19";"";""
"598";"DSE-AUDIT-002-20260912-074205-CONTROLE-14";"";"";"";"12/09/2026 07:42:18";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000015; NOMLISTE=OBJ-GEO-SOURCE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-14";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:19";"09/12/2026 05:42:20";"";""
"599";"DSE-AUDIT-002-20260912-074205-CONTROLE-15";"";"";"";"12/09/2026 07:42:19";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000016; NOMLISTE=OBJ-GEO-STATUT; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-15";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:19";"09/12/2026 05:42:20";"";""
"600";"DSE-AUDIT-002-20260912-074205-CONTROLE-16";"";"";"";"12/09/2026 07:42:19";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000017; NOMLISTE=OBJ-GEO-TERRITOIRE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-16";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:21";"09/12/2026 05:42:21";"";""
"601";"DSE-AUDIT-002-20260912-074205-CONTROLE-17";"";"";"";"12/09/2026 07:42:20";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000018; NOMLISTE=OBJ-GEO-VILLE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-17";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:22";"09/12/2026 05:42:22";"";""
"602";"DSE-AUDIT-002-20260912-074205-CONTROLE-18";"";"";"";"12/09/2026 07:42:21";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000019; NOMLISTE=OBJ-GEO-ZONE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-18";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:24";"09/12/2026 05:42:23";"";""
"603";"DSE-AUDIT-002-20260912-074205-CONTROLE-19";"";"";"";"12/09/2026 07:42:21";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000020; NOMLISTE=OBJ-JRN; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-19";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:25";"09/12/2026 05:42:23";"";""
"604";"DSE-AUDIT-002-20260912-074205-CONTROLE-20";"";"";"";"12/09/2026 07:42:22";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000021; NOMLISTE=OBJ-JRN-GEO; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-20";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:27";"09/12/2026 05:42:24";"";""
"605";"DSE-AUDIT-002-20260912-074205-CONTROLE-21";"";"";"";"12/09/2026 07:42:23";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000022; NOMLISTE=OBJ-MODULE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-21";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:28";"09/12/2026 05:42:26";"";""
"606";"DSE-AUDIT-002-20260912-074205-CONTROLE-22";"";"";"";"12/09/2026 07:42:24";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000023; NOMLISTE=OBJ-ORG; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-22";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:31";"09/12/2026 05:42:26";"";""
"607";"DSE-AUDIT-002-20260912-074205-CONTROLE-23";"";"";"";"12/09/2026 07:42:25";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000024; NOMLISTE=OBJ-ORG-COMPTE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-23";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:31";"09/12/2026 05:42:27";"";""
"608";"DSE-AUDIT-002-20260912-074205-CONTROLE-24";"";"";"";"12/09/2026 07:42:25";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000025; NOMLISTE=OBJ-ORG-CONTACT; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-24";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:34";"09/12/2026 05:42:27";"";""
"609";"DSE-AUDIT-002-20260912-074205-CONTROLE-25";"";"";"";"12/09/2026 07:42:26";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000026; NOMLISTE=OBJ-PWS; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-25";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:34";"09/12/2026 05:42:28";"";""
"610";"DSE-AUDIT-002-20260912-074205-CONTROLE-26";"";"";"";"12/09/2026 07:42:27";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000027; NOMLISTE=OBJ-REF-00; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-26";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:36";"09/12/2026 05:42:29";"";""
"611";"DSE-AUDIT-002-20260912-074205-CONTROLE-27";"";"";"";"12/09/2026 07:42:28";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000028; NOMLISTE=OBJ-REF-10; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-27";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:37";"09/12/2026 05:42:30";"";""
"612";"DSE-AUDIT-002-20260912-074205-CONTROLE-28";"";"";"";"12/09/2026 07:42:28";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000029; NOMLISTE=OBJ-REF-20; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-28";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:39";"09/12/2026 05:42:30";"";""
"613";"DSE-AUDIT-002-20260912-074205-CONTROLE-29";"";"";"";"12/09/2026 07:42:29";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000030; NOMLISTE=OBJ-REF-30; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-29";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:40";"09/12/2026 05:42:31";"";""
"614";"DSE-AUDIT-002-20260912-074205-CONTROLE-30";"";"";"";"12/09/2026 07:42:30";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000031; NOMLISTE=OBJ-REF-40; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-30";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:42";"09/12/2026 05:42:32";"";""
"615";"DSE-AUDIT-002-20260912-074205-CONTROLE-31";"";"";"";"12/09/2026 07:42:31";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000032; NOMLISTE=OBJ-REF-50; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-31";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:43";"09/12/2026 05:42:33";"";""
"616";"DSE-AUDIT-002-20260912-074205-CONTROLE-32";"";"";"";"12/09/2026 07:42:31";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000033; NOMLISTE=OBJ-REF-60; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-32";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:45";"09/12/2026 05:42:33";"";""
"617";"DSE-AUDIT-002-20260912-074205-CONTROLE-33";"";"";"";"12/09/2026 07:42:32";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000034; NOMLISTE=OBJ-REF-70; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-33";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:46";"09/12/2026 05:42:34";"";""
"618";"DSE-AUDIT-002-20260912-074205-CONTROLE-34";"";"";"";"12/09/2026 07:42:33";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000035; NOMLISTE=OBJ-REF-80; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-34";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:48";"09/12/2026 05:42:35";"";""
"619";"DSE-AUDIT-002-20260912-074205-CONTROLE-35";"";"";"";"12/09/2026 07:42:34";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000036; NOMLISTE=OBJ-REF-90; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-35";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:49";"09/12/2026 05:42:36";"";""
"620";"DSE-AUDIT-002-20260912-074205-CONTROLE-36";"";"";"";"12/09/2026 07:42:34";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000037; NOMLISTE=OBJ-REF-95; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-36";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:51";"09/12/2026 05:42:36";"";""
"621";"DSE-AUDIT-002-20260912-074205-CONTROLE-37";"";"";"";"12/09/2026 07:42:35";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000038; NOMLISTE=OBJ-REF-DOMAINE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-37";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:52";"09/12/2026 05:42:38";"";""
"622";"DSE-AUDIT-002-20260912-074205-CONTROLE-38";"";"";"";"12/09/2026 07:42:36";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000039; NOMLISTE=OBJ-REF-LST-STATUT; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-38";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:54";"09/12/2026 05:42:38";"";""
"623";"DSE-AUDIT-002-20260912-074205-CONTROLE-39";"";"";"";"12/09/2026 07:42:37";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000040; NOMLISTE=OBJ-REF-LST-TYPE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-39";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:55";"09/12/2026 05:42:38";"";""
"624";"DSE-AUDIT-002-20260912-074205-CONTROLE-40";"";"";"";"12/09/2026 07:42:37";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000041; NOMLISTE=OBJ-REF-ORG-COMPTE-TYPE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-40";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:57";"09/12/2026 05:42:39";"";""
"625";"DSE-AUDIT-002-20260912-074205-CONTROLE-41";"";"";"";"12/09/2026 07:42:38";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000042; NOMLISTE=OBJ-REF-ORG-CONTACT-TYPE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-41";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:52:58";"09/12/2026 05:42:40";"";""
"626";"DSE-AUDIT-002-20260912-074205-CONTROLE-42";"";"";"";"12/09/2026 07:42:39";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000043; NOMLISTE=OBJ-REF-ORG-SECTEUR; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-42";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:00";"09/12/2026 05:42:41";"";""
"627";"DSE-AUDIT-002-20260912-074205-CONTROLE-43";"";"";"";"12/09/2026 07:42:40";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000044; NOMLISTE=OBJ-REF-ORG-STATUT; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-43";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:01";"09/12/2026 05:42:41";"";""
"628";"DSE-AUDIT-002-20260912-074205-CONTROLE-44";"";"";"";"12/09/2026 07:42:40";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000045; NOMLISTE=OBJ-REF-ORG-TYPE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-44";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:03";"09/12/2026 05:42:42";"";""
"629";"DSE-AUDIT-002-20260912-074205-CONTROLE-45";"";"";"";"12/09/2026 07:42:41";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000046; NOMLISTE=OBJ-REL; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-45";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:04";"09/12/2026 05:42:44";"";""
"630";"DSE-AUDIT-002-20260912-074205-CONTROLE-46";"";"";"";"12/09/2026 07:42:42";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000047; NOMLISTE=OBJ-SITE; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-46";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:06";"09/12/2026 05:42:44";"";""
"631";"DSE-AUDIT-002-20260912-074205-CONTROLE-47";"";"";"";"12/09/2026 07:42:43";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000048; NOMLISTE=OBJ-STATUT; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-47";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:07";"09/12/2026 05:42:45";"";""
"632";"DSE-AUDIT-002-20260912-074205-CONTROLE-48";"";"";"";"12/09/2026 07:42:43";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000049; NOMLISTE=Pages; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-48";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:09";"09/12/2026 05:42:45";"";""
"633";"DSE-AUDIT-002-20260912-074205-CONTROLE-49";"";"";"";"12/09/2026 07:42:44";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000050; NOMLISTE=Pièces jointes; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-49";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:10";"09/12/2026 05:42:46";"";""
"634";"DSE-AUDIT-002-20260912-074205-CONTROLE-50";"";"";"";"12/09/2026 07:42:45";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000051; NOMLISTE=ZZ-ARCHIVE-DSE-AUTRE - Bibliothèque de styles; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-50";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:12";"09/12/2026 05:42:47";"";""
"635";"DSE-AUDIT-002-20260912-074205-CONTROLE-51";"";"";"";"12/09/2026 07:42:46";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000052; NOMLISTE=ZZ-ARCHIVE-DSE-AUTRE - Modèles de formulaire; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-51";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:13";"09/12/2026 05:42:48";"";""
"636";"DSE-AUDIT-002-20260912-074205-CONTROLE-53";"";"";"";"12/09/2026 07:42:46";"AUDIT GOUVERNANCE OBJ-LST";"";"";"";"Oui";"Non";"Non";"IDLST=LST-000053; NOMLISTE=ZZ-ARCHIVE-DSE-Ressources d’assistant; RESULTAT=AVERTISSEMENT; SCORE=90; ANOMALIES=EQUIPE";"DSE-AUDIT-002-20260912-074205-CONTROLE-53";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:15";"09/12/2026 05:42:48";"";""
"637";"DSE-AUDIT-002-20260912-074205-FIN";"";"";"";"12/09/2026 07:42:49";"FIN";"";"";"";"Oui";"Non";"Non";"Controles=52; Conformes=0; Avertissements=52; Erreurs=0; CSV=https://blogssite.sharepoint.com/sites/Bibliotheque/DSEAUDITS/RAPPORTS/DSE-AUDIT-002-GOUVERNANCE-20260912-074205.csv; Aucune correction automatique.";"DSE-AUDIT-002-20260912-074205-FIN";"JOURNAL - TYPEEVENEMENT - CONTROLE | JOURNAL - SOURCE - WORKFLOW | JOURNAL - RESULTAT - AVERTISSEMENT";"";"";"";"";"";"";"";"";"09/17/2026 13:53:16";"09/12/2026 05:42:51";"";""
