"id";"Title";"IDGeoVille";"CodeVille";"CodePostal";"Latitude";"Longitude";"DescriptionVille";"Actif";"OrdreAffichage";"ValidationDSE";"Verrouille";"ControlePascAra";"AnomalieDetectee";"NotesDSE";"Modified";"OBJREF";"DepartementGeo";"Created";"Author";"Editor"
"20324";"Resson";"55426";"55426";"55000";"48.77";"5.23";"";"Oui";"20323";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:49";"";"";"09/10/2026 13:46:49";"";""
"20325";"Revigny-sur-Ornain";"55427";"55427";"55800";"48.828";"4.987";"";"Oui";"20324";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:49";"";"";"09/10/2026 13:46:49";"";""
"20326";"Réville-aux-Bois";"55428";"55428";"55150";"49.347";"5.356";"";"Oui";"20325";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:50";"";"";"09/10/2026 13:46:50";"";""
"20327";"Riaville";"55429";"55429";"55160";"49.102";"5.669";"";"Oui";"20326";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:51";"";"";"09/10/2026 13:46:51";"";""
"20328";"Ribeaucourt";"55430";"55430";"55290";"48.541";"5.355";"";"Oui";"20327";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:52";"";"";"09/10/2026 13:46:52";"";""
"20329";"Richecourt";"55431";"55431";"55300";"48.88";"5.762";"";"Oui";"20328";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:55";"";"";"09/10/2026 13:46:55";"";""
"20330";"Rigny-la-Salle";"55433";"55433";"55140";"48.621";"5.7";"";"Oui";"20329";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:55";"";"";"09/10/2026 13:46:55";"";""
"20331";"Rigny-Saint-Martin";"55434";"55434";"55140";"48.612";"5.714";"";"Oui";"20330";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:56";"";"";"09/10/2026 13:46:56";"";""
"20332";"Robert-Espagne";"55435";"55435";"55000";"48.747";"5.032";"";"Oui";"20331";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:57";"";"";"09/10/2026 13:46:57";"";""
"20333";"Les Roises";"55436";"55436";"55130";"48.454";"5.643";"";"Oui";"20332";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:58";"";"";"09/10/2026 13:46:58";"";""
"20334";"Romagne-sous-les-Côtes";"55437";"55437";"55150";"49.325";"5.471";"";"Oui";"20333";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:58";"";"";"09/10/2026 13:46:58";"";""
"20335";"Romagne-sous-Montfaucon";"55438";"55438";"55110";"49.331";"5.082";"";"Oui";"20334";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:46:59";"";"";"09/10/2026 13:46:59";"";""
"20336";"Ronvaux";"55439";"55439";"55160";"49.13";"5.554";"";"Oui";"20335";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:00";"";"";"09/10/2026 13:47:00";"";""
"20337";"Raival";"55442";"55442";"55260";"48.871";"5.267";"";"Oui";"20336";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:01";"";"";"09/10/2026 13:47:01";"";""
"20338";"Rouvres-en-Woëvre";"55443";"55443";"55400";"49.219";"5.689";"";"Oui";"20337";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:02";"";"";"09/10/2026 13:47:02";"";""
"20339";"Rouvrois-sur-Meuse";"55444";"55444";"55300";"48.945";"5.519";"";"Oui";"20338";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:03";"";"";"09/10/2026 13:47:03";"";""
"20340";"Rouvrois-sur-Othain";"55445";"55445";"55230";"49.378";"5.63";"";"Oui";"20339";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:03";"";"";"09/10/2026 13:47:03";"";""
"20341";"Rumont";"55446";"55446";"55000";"48.832";"5.278";"";"Oui";"20340";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:04";"";"";"09/10/2026 13:47:04";"";""
"20342";"Rupt-aux-Nonains";"55447";"55447";"55170";"48.67";"5.113";"";"Oui";"20341";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:05";"";"";"09/10/2026 13:47:05";"";""
"20343";"Rupt-devant-Saint-Mihiel";"55448";"55448";"55260";"48.882";"5.406";"";"Oui";"20342";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:06";"";"";"09/10/2026 13:47:06";"";""
"20344";"Rupt-en-Woëvre";"55449";"55449";"55320";"49.053";"5.49";"";"Oui";"20343";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:06";"";"";"09/10/2026 13:47:06";"";""
"20345";"Rupt-sur-Othain";"55450";"55450";"55150";"49.418";"5.488";"";"Oui";"20344";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:07";"";"";"09/10/2026 13:47:07";"";""
"20346";"Saint-Amand-sur-Ornain";"55452";"55452";"55500";"48.628";"5.387";"";"Oui";"20345";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:08";"";"";"09/10/2026 13:47:08";"";""
"20347";"Saint-André-en-Barrois";"55453";"55453";"55220";"49.014";"5.231";"";"Oui";"20346";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:09";"";"";"09/10/2026 13:47:09";"";""
"20348";"Saint-Aubin-sur-Aire";"55454";"55454";"55500";"48.706";"5.443";"";"Oui";"20347";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:10";"";"";"09/10/2026 13:47:10";"";""
"20349";"Saint-Germain-sur-Meuse";"55456";"55456";"55140";"48.649";"5.689";"";"Oui";"20348";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:11";"";"";"09/10/2026 13:47:11";"";""
"20350";"Saint-Hilaire-en-Woëvre";"55457";"55457";"55160";"49.081";"5.705";"";"Oui";"20349";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:11";"";"";"09/10/2026 13:47:11";"";""
"20351";"Saint-Jean-lès-Buzy";"55458";"55458";"55400";"49.166";"5.727";"";"Oui";"20350";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:12";"";"";"09/10/2026 13:47:12";"";""
"20352";"Saint-Joire";"55459";"55459";"55130";"48.596";"5.416";"";"Oui";"20351";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:13";"";"";"09/10/2026 13:47:13";"";""
"20353";"Saint-Julien-sous-les-Côtes";"55460";"55460";"55200";"48.817";"5.613";"";"Oui";"20352";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:14";"";"";"09/10/2026 13:47:14";"";""
"20354";"Saint-Laurent-sur-Othain";"55461";"55461";"55150";"49.395";"5.53";"";"Oui";"20353";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:14";"";"";"09/10/2026 13:47:14";"";""
"20355";"Saint-Maurice-sous-les-Côtes";"55462";"55462";"55210";"49.015";"5.678";"";"Oui";"20354";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:15";"";"";"09/10/2026 13:47:15";"";""
"20356";"Saint-Mihiel";"55463";"55463";"55300";"48.888";"5.542";"";"Oui";"20355";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:16";"";"";"09/10/2026 13:47:16";"";""
"20357";"Saint-Pierrevillers";"55464";"55464";"55230";"49.377";"5.684";"";"Oui";"20356";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:17";"";"";"09/10/2026 13:47:17";"";""
"20358";"Saint-Remy-la-Calonne";"55465";"55465";"55160";"49.046";"5.602";"";"Oui";"20357";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:18";"";"";"09/10/2026 13:47:18";"";""
"20359";"Salmagne";"55466";"55466";"55000";"48.751";"5.324";"";"Oui";"20358";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:18";"";"";"09/10/2026 13:47:18";"";""
"20360";"Sampigny";"55467";"55467";"55300";"48.825";"5.512";"";"Oui";"20359";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:19";"";"";"09/10/2026 13:47:19";"";""
"20361";"Samogneux";"55468";"55468";"55100";"49.255";"5.338";"";"Oui";"20360";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:20";"";"";"09/10/2026 13:47:20";"";""
"20362";"Sassey-sur-Meuse";"55469";"55469";"55110";"49.414";"5.189";"";"Oui";"20361";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:21";"";"";"09/10/2026 13:47:21";"";""
"20363";"Saudrupt";"55470";"55470";"55000";"48.7";"5.067";"";"Oui";"20362";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:22";"";"";"09/10/2026 13:47:22";"";""
"20364";"Saulmory-Villefranche";"55471";"55471";"55110";"49.435";"5.178";"";"Oui";"20363";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:22";"";"";"09/10/2026 13:47:22";"";""
"20365";"Saulvaux";"55472";"55472";"55500";"48.708";"5.478";"";"Oui";"20364";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:23";"";"";"09/10/2026 13:47:23";"";""
"20366";"Saulx-lès-Champlon";"55473";"55473";"55160";"49.07";"5.653";"";"Oui";"20365";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:24";"";"";"09/10/2026 13:47:24";"";""
"20367";"Sauvigny";"55474";"55474";"55140";"48.499";"5.715";"";"Oui";"20366";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:25";"";"";"09/10/2026 13:47:25";"";""
"20368";"Sauvoy";"55475";"55475";"55190";"48.636";"5.6";"";"Oui";"20367";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:26";"";"";"09/10/2026 13:47:26";"";""
"20369";"Savonnières-devant-Bar";"55476";"55476";"55000";"48.757";"5.179";"";"Oui";"20368";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:26";"";"";"09/10/2026 13:47:26";"";""
"20370";"Savonnières-en-Perthois";"55477";"55477";"55170";"48.604";"5.132";"";"Oui";"20369";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:27";"";"";"09/10/2026 13:47:27";"";""
"20371";"Seigneulles";"55479";"55479";"55000";"48.852";"5.237";"";"Oui";"20370";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:28";"";"";"09/10/2026 13:47:28";"";""
"20372";"Senon";"55481";"55481";"55230";"49.279";"5.643";"";"Oui";"20371";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:29";"";"";"09/10/2026 13:47:29";"";""
"20373";"Senoncourt-les-Maujouy";"55482";"55482";"55220";"49.058";"5.333";"";"Oui";"20372";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:30";"";"";"09/10/2026 13:47:30";"";""
"20374";"Septsarges";"55484";"55484";"55270";"49.281";"5.167";"";"Oui";"20373";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:31";"";"";"09/10/2026 13:47:31";"";""
"20375";"Sepvigny";"55485";"55485";"55140";"48.559";"5.684";"";"Oui";"20374";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:31";"";"";"09/10/2026 13:47:31";"";""
"20376";"Seuzey";"55487";"55487";"55300";"48.987";"5.559";"";"Oui";"20375";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:32";"";"";"09/10/2026 13:47:32";"";""
"20377";"Silmont";"55488";"55488";"55000";"48.734";"5.246";"";"Oui";"20376";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:33";"";"";"09/10/2026 13:47:33";"";""
"20378";"Sivry-la-Perche";"55489";"55489";"55100";"49.145";"5.252";"";"Oui";"20377";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:34";"";"";"09/10/2026 13:47:34";"";""
"20379";"Sivry-sur-Meuse";"55490";"55490";"55110";"49.321";"5.269";"";"Oui";"20378";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:35";"";"";"09/10/2026 13:47:35";"";""
"20380";"Sommedieue";"55492";"55492";"55320";"49.085";"5.464";"";"Oui";"20379";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:36";"";"";"09/10/2026 13:47:36";"";""
"20381";"Sommeilles";"55493";"55493";"55800";"48.902";"4.952";"";"Oui";"20380";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:36";"";"";"09/10/2026 13:47:36";"";""
"20382";"Sommelonne";"55494";"55494";"55170";"48.67";"5.037";"";"Oui";"20381";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:37";"";"";"09/10/2026 13:47:37";"";""
"20383";"Sorbey";"55495";"55495";"55230";"49.396";"5.578";"";"Oui";"20382";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:38";"";"";"09/10/2026 13:47:38";"";""
"20384";"Sorcy-Saint-Martin";"55496";"55496";"55190";"48.712";"5.633";"";"Oui";"20383";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:39";"";"";"09/10/2026 13:47:39";"";""
"20385";"Les Souhesmes-Rampont";"55497";"55497";"55220";"49.082";"5.254";"";"Oui";"20384";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:40";"";"";"09/10/2026 13:47:40";"";""
"20386";"Souilly";"55498";"55498";"55220";"49.029";"5.286";"";"Oui";"20385";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:40";"";"";"09/10/2026 13:47:40";"";""
"20387";"Spincourt";"55500";"55500";"55230";"49.33";"5.667";"";"Oui";"20386";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:41";"";"";"09/10/2026 13:47:41";"";""
"20388";"Stainville";"55501";"55501";"55500";"48.654";"5.185";"";"Oui";"20387";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:42";"";"";"09/10/2026 13:47:42";"";""
"20389";"Stenay";"55502";"55502";"55700";"49.492";"5.188";"";"Oui";"20388";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:43";"";"";"09/10/2026 13:47:43";"";""
"20390";"Taillancourt";"55503";"55503";"55140";"48.531";"5.694";"";"Oui";"20389";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:44";"";"";"09/10/2026 13:47:44";"";""
"20391";"Tannois";"55504";"55504";"55000";"48.725";"5.23";"";"Oui";"20390";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:45";"";"";"09/10/2026 13:47:45";"";""
"20392";"Thierville-sur-Meuse";"55505";"55505";"55101";"49.168";"5.355";"";"Oui";"20391";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:45";"";"";"09/10/2026 13:47:45";"";""
"20393";"Thillombois";"55506";"55506";"55260";"48.957";"5.401";"";"Oui";"20392";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:46";"";"";"09/10/2026 13:47:46";"";""
"20394";"Thillot";"55507";"55507";"55210";"49.027";"5.669";"";"Oui";"20393";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:47";"";"";"09/10/2026 13:47:47";"";""
"20395";"Thonne-la-Long";"55508";"55508";"55600";"49.562";"5.422";"";"Oui";"20394";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:48";"";"";"09/10/2026 13:47:48";"";""
"20396";"Thonne-le-Thil";"55509";"55509";"55600";"49.571";"5.35";"";"Oui";"20395";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:48";"";"";"09/10/2026 13:47:48";"";""
"20397";"Thonne-les-Près";"55510";"55510";"55600";"49.527";"5.351";"";"Oui";"20396";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:49";"";"";"09/10/2026 13:47:49";"";""
"20398";"Thonnelle";"55511";"55511";"55600";"49.554";"5.365";"";"Oui";"20397";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:50";"";"";"09/10/2026 13:47:50";"";""
"20399";"Tilly-sur-Meuse";"55512";"55512";"55220";"49.005";"5.441";"";"Oui";"20398";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:51";"";"";"09/10/2026 13:47:51";"";""
"20400";"Trémont-sur-Saulx";"55514";"55514";"55000";"48.748";"5.056";"";"Oui";"20399";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:51";"";"";"09/10/2026 13:47:51";"";""
"20401";"Trésauvaux";"55515";"55515";"55160";"49.078";"5.607";"";"Oui";"20400";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:52";"";"";"09/10/2026 13:47:52";"";""
"20402";"Tréveray";"55516";"55516";"55130";"48.61";"5.397";"";"Oui";"20401";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:53";"";"";"09/10/2026 13:47:53";"";""
"20403";"Seuil-d'Argonne";"55517";"55517";"55250";"48.978";"5.062";"";"Oui";"20402";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:54";"";"";"09/10/2026 13:47:54";"";""
"20404";"Cousances-lès-Triconville";"55518";"55518";"55500";"48.764";"5.385";"";"Oui";"20403";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:55";"";"";"09/10/2026 13:47:55";"";""
"20405";"Tronville-en-Barrois";"55519";"55519";"55310";"48.72";"5.28";"";"Oui";"20404";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:56";"";"";"09/10/2026 13:47:56";"";""
"20406";"Troussey";"55520";"55520";"55190";"48.703";"5.702";"";"Oui";"20405";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:56";"";"";"09/10/2026 13:47:56";"";""
"20407";"Troyon";"55521";"55521";"55300";"49.003";"5.464";"";"Oui";"20406";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:57";"";"";"09/10/2026 13:47:57";"";""
"20408";"Ugny-sur-Meuse";"55522";"55522";"55140";"48.64";"5.704";"";"Oui";"20407";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:58";"";"";"09/10/2026 13:47:58";"";""
"20409";"Vacherauville";"55523";"55523";"55100";"49.222";"5.36";"";"Oui";"20408";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 13:47:59";"";"";"09/10/2026 13:47:59";"";""
